PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN NODOS: APOYOS PILOTES - LINKS
RECUENTO: 38526 ELTOS
MÉTODO DE IMPORTACIÓN:  PILOTES_(7-806),_LINK H1 (813-18860),_LINK H2 (19673-18860), Cota Apoyos VC_[-17 -19 -21 -23], Cota Apoyos VG_[-15 -26]

4,0,-0.3981
4,0,-0.7029
4,0,-1.0077
4,0,-1.3125
6.5,0,-0.3981
6.5,0,-0.7029
6.5,0,-1.0077
6.5,0,-1.3125
9,0,-0.3981
9,0,-0.7029
9,0,-1.0077
9,0,-1.3125
11.5,0,-0.3981
11.5,0,-0.7029
11.5,0,-1.0077
11.5,0,-1.3125
14,0,-0.3981
14,0,-0.7029
14,0,-1.0077
14,0,-1.3125
16.5,0,-0.3981
16.5,0,-0.7029
16.5,0,-1.0077
16.5,0,-1.3125
19,0,-0.3981
19,0,-0.7029
19,0,-1.0077
19,0,-1.3125
21.5,0,-0.3981
21.5,0,-0.7029
21.5,0,-1.0077
21.5,0,-1.3125
24,0,-0.3981
24,0,-0.7029
24,0,-1.0077
24,0,-1.3125
26.5,0,-0.3981
26.5,0,-0.7029
26.5,0,-1.0077
26.5,0,-1.3125
29,0,-0.3981
29,0,-0.7029
29,0,-1.0077
29,0,-1.3125
31.5,0,-0.3981
31.5,0,-0.7029
31.5,0,-1.0077
31.5,0,-1.3125
34,0,-0.3981
34,0,-0.7029
34,0,-1.0077
34,0,-1.3125
36.5,0,-0.3981
36.5,0,-0.7029
36.5,0,-1.0077
36.5,0,-1.3125
39,0,-0.3981
39,0,-0.7029
39,0,-1.0077
39,0,-1.3125
41.5,0,-0.3981
41.5,0,-0.7029
41.5,0,-1.0077
41.5,0,-1.3125
44,0,-0.3981
44,0,-0.7029
44,0,-1.0077
44,0,-1.3125
46.5,0,-0.3981
46.5,0,-0.7029
46.5,0,-1.0077
46.5,0,-1.3125
49,0,-0.3981
49,0,-0.7029
49,0,-1.0077
49,0,-1.3125
51.5,0,-0.3981
51.5,0,-0.7029
51.5,0,-1.0077
51.5,0,-1.3125
54,0,-0.3981
54,0,-0.7029
54,0,-1.0077
54,0,-1.3125
56.5,0,-0.3981
56.5,0,-0.7029
56.5,0,-1.0077
56.5,0,-1.3125
59,0,-0.3981
59,0,-0.7029
59,0,-1.0077
59,0,-1.3125
61.5,0,-0.3981
61.5,0,-0.7029
