PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 20:1 - 323
DESCRIPCIÓN: MASA TOTAL SIN MASA DE PILOTES
RECUENTO: 2751 ELTOS


282.5,3.05,1.75,12.8541,12.8541,0,0,0,0
285,3.05,1.75,20.5375,20.5375,0,0,0,0
287.5,3.05,1.75,12.8541,12.8541,0,0,0,0
290,3.05,1.75,12.8541,12.8541,0,0,0,0
292.5,3.05,1.75,20.5375,20.5375,0,0,0,0
295,3.05,1.75,12.8541,12.8541,0,0,0,0
297.5,3.05,1.75,12.8541,12.8541,0,0,0,0
300,3.05,1.75,20.5375,20.5375,0,0,0,0
302.5,3.05,1.75,12.8541,12.8541,0,0,0,0
305,3.05,1.75,12.8541,12.8541,0,0,0,0
307.5,3.05,1.75,20.5375,20.5375,0,0,0,0
310,3.05,1.75,12.8541,12.8541,0,0,0,0
312.5,3.05,1.75,12.8541,12.8541,0,0,0,0
315,3.05,1.75,20.5375,20.5375,0,0,0,0
317.5,3.05,1.75,10.2833,10.2833,0,0,0,0
319,3.05,1.75,3.8562,3.8562,0,0,0,0
-4,6.1,1.75,3.3821,3.3821,0,0,0,0
-2.5,6.1,1.75,9.019,9.019,0,0,0,0
0,6.1,1.75,19.9504,19.9504,0,0,0,0
2.5,6.1,1.75,11.2737,11.2737,0,0,0,0
5,6.1,1.75,11.2737,11.2737,0,0,0,0
7.5,6.1,1.75,19.9504,19.9504,0,0,0,0
10,6.1,1.75,11.2737,11.2737,0,0,0,0
12.5,6.1,1.75,11.2737,11.2737,0,0,0,0
15,6.1,1.75,19.9504,19.9504,0,0,0,0
17.5,6.1,1.75,11.2737,11.2737,0,0,0,0
20,6.1,1.75,11.2737,11.2737,0,0,0,0
22.5,6.1,1.75,19.9504,19.9504,0,0,0,0
25,6.1,1.75,11.2737,11.2737,0,0,0,0
27.5,6.1,1.75,11.2737,11.2737,0,0,0,0
30,6.1,1.75,19.9504,19.9504,0,0,0,0
32.5,6.1,1.75,11.2737,11.2737,0,0,0,0
35,6.1,1.75,11.2737,11.2737,0,0,0,0
37.5,6.1,1.75,19.9504,19.9504,0,0,0,0
40,6.1,1.75,11.2737,11.2737,0,0,0,0
42.5,6.1,1.75,11.2737,11.2737,0,0,0,0
45,6.1,1.75,19.9504,19.9504,0,0,0,0
47.5,6.1,1.75,11.2737,11.2737,0,0,0,0
50,6.1,1.75,11.2737,11.2737,0,0,0,0
52.5,6.1,1.75,19.9504,19.9504,0,0,0,0
55,6.1,1.75,11.2737,11.2737,0,0,0,0
57.5,6.1,1.75,11.2737,11.2737,0,0,0,0
60,6.1,1.75,19.9504,19.9504,0,0,0,0
62.5,6.1,1.75,11.2737,11.2737,0,0,0,0
65,6.1,1.75,11.2737,11.2737,0,0,0,0
67.5,6.1,1.75,19.9504,19.9504,0,0,0,0
70,6.1,1.75,11.2737,11.2737,0,0,0,0
72.5,6.1,1.75,11.2737,11.2737,0,0,0,0
75,6.1,1.75,19.9504,19.9504,0,0,0,0
77.5,6.1,1.75,11.2737,11.2737,0,0,0,0
80,6.1,1.75,11.2737,11.2737,0,0,0,0
82.5,6.1,1.75,19.9504,19.9504,0,0,0,0
85,6.1,1.75,11.2737,11.2737,0,0,0,0
87.5,6.1,1.75,11.2737,11.2737,0,0,0,0
90,6.1,1.75,19.9504,19.9504,0,0,0,0
92.5,6.1,1.75,11.2737,11.2737,0,0,0,0
95,6.1,1.75,11.2737,11.2737,0,0,0,0
97.5,6.1,1.75,19.9504,19.9504,0,0,0,0
100,6.1,1.75,11.2737,11.2737,0,0,0,0
102.5,6.1,1.75,11.2737,11.2737,0,0,0,0
105,6.1,1.75,19.9504,19.9504,0,0,0,0
107.5,6.1,1.75,11.2737,11.2737,0,0,0,0
110,6.1,1.75,11.2737,11.2737,0,0,0,0
112.5,6.1,1.75,19.9504,19.9504,0,0,0,0
115,6.1,1.75,11.2737,11.2737,0,0,0,0
117.5,6.1,1.75,11.2737,11.2737,0,0,0,0
120,6.1,1.75,19.9504,19.9504,0,0,0,0
122.5,6.1,1.75,11.2737,11.2737,0,0,0,0
125,6.1,1.75,11.2737,11.2737,0,0,0,0
127.5,6.1,1.75,19.9504,19.9504,0,0,0,0
130,6.1,1.75,11.2737,11.2737,0,0,0,0
132.5,6.1,1.75,11.2737,11.2737,0,0,0,0
135,6.1,1.75,19.9504,19.9504,0,0,0,0
137.5,6.1,1.75,11.2737,11.2737,0,0,0,0
140,6.1,1.75,11.2737,11.2737,0,0,0,0
142.5,6.1,1.75,19.9504,19.9504,0,0,0,0
145,6.1,1.75,11.2737,11.2737,0,0,0,0
147.5,6.1,1.75,11.2737,11.2737,0,0,0,0
150,6.1,1.75,19.9504,19.9504,0,0,0,0
152.5,6.1,1.75,11.2737,11.2737,0,0,0,0
155,6.1,1.75,11.2737,11.2737,0,0,0,0
157.5,6.1,1.75,19.9504,19.9504,0,0,0,0
160,6.1,1.75,11.2737,11.2737,0,0,0,0
162.5,6.1,1.75,11.2737,11.2737,0,0,0,0
165,6.1,1.75,19.9504,19.9504,0,0,0,0
167.5,6.1,1.75,11.2737,11.2737,0,0,0,0
170,6.1,1.75,11.2737,11.2737,0,0,0,0
172.5,6.1,1.75,19.9504,19.9504,0,0,0,0
175,6.1,1.75,11.2737,11.2737,0,0,0,0
177.5,6.1,1.75,11.2737,11.2737,0,0,0,0
180,6.1,1.75,19.9504,19.9504,0,0,0,0
182.5,6.1,1.75,11.2737,11.2737,0,0,0,0
185,6.1,1.75,11.2737,11.2737,0,0,0,0
187.5,6.1,1.75,19.9504,19.9504,0,0,0,0
190,6.1,1.75,11.2737,11.2737,0,0,0,0
192.5,6.1,1.75,11.2737,11.2737,0,0,0,0
195,6.1,1.75,19.9504,19.9504,0,0,0,0
197.5,6.1,1.75,11.2737,11.2737,0,0,0,0
200,6.1,1.75,11.2737,11.2737,0,0,0,0
202.5,6.1,1.75,19.9504,19.9504,0,0,0,0
205,6.1,1.75,11.2737,11.2737,0,0,0,0
207.5,6.1,1.75,11.2737,11.2737,0,0,0,0
210,6.1,1.75,19.9504,19.9504,0,0,0,0
212.5,6.1,1.75,11.2737,11.2737,0,0,0,0
215,6.1,1.75,11.2737,11.2737,0,0,0,0
217.5,6.1,1.75,19.9504,19.9504,0,0,0,0
220,6.1,1.75,11.2737,11.2737,0,0,0,0
222.5,6.1,1.75,11.2737,11.2737,0,0,0,0
225,6.1,1.75,19.9504,19.9504,0,0,0,0
227.5,6.1,1.75,11.2737,11.2737,0,0,0,0
230,6.1,1.75,11.2737,11.2737,0,0,0,0
232.5,6.1,1.75,19.9504,19.9504,0,0,0,0
235,6.1,1.75,11.2737,11.2737,0,0,0,0
237.5,6.1,1.75,11.2737,11.2737,0,0,0,0
240,6.1,1.75,19.9504,19.9504,0,0,0,0
